timestamp,team_name,value
2025-08-04 04:00:00,Tennessee,19.33333333333333
2025-08-04 04:00:00,Washington,
2025-08-05 04:00:00,Arizona,42.142857142857146
2025-08-05 04:00:00,Atlanta,
2025-08-05 04:00:00,Baltimore,
2025-08-05 04:00:00,Buffalo,84.0
2025-08-05 04:00:00,Carolina,
2025-08-05 04:00:00,Chicago,37.833333333333336
2025-08-05 04:00:00,Cincinnati,56.00000000000001
2025-08-05 04:00:00,Cleveland,
2025-08-05 04:00:00,Dallas,34.0
2025-08-05 04:00:00,Denver,51.5
2025-08-05 04:00:00,Detroit,67.5
2025-08-05 04:00:00,Green Bay,55.00000000000001
2025-08-05 04:00:00,Houston,57.99999999999999
2025-08-05 04:00:00,Indianapolis,32.0
2025-08-05 04:00:00,Jacksonville,39.0
2025-08-05 04:00:00,Kansas City,80.0
2025-08-05 04:00:00,Las Vegas,26.0
2025-08-05 04:00:00,Los Angeles C,55.00000000000001
2025-08-05 04:00:00,Los Angeles R,57.99999999999999
2025-08-05 04:00:00,Miami,34.0
2025-08-05 04:00:00,Minnesota,47.0
2025-08-05 04:00:00,New England,37.285714285714285
2025-08-05 04:00:00,New Orleans,
2025-08-05 04:00:00,New York G,13.0
2025-08-05 04:00:00,New York J,18.5
2025-08-05 04:00:00,Philadelphia,77.0
2025-08-05 04:00:00,Pittsburgh,42.0
2025-08-05 04:00:00,San Francisco,67.0
2025-08-05 04:00:00,Seattle,36.0
2025-08-05 04:00:00,Tampa Bay,56.42857142857142
2025-08-05 04:00:00,Tennessee,19.0
2025-08-05 04:00:00,Washington,57.99999999999999
2025-08-06 04:00:00,Arizona,42.285714285714285
2025-08-06 04:00:00,Atlanta,
2025-08-06 04:00:00,Baltimore,
2025-08-06 04:00:00,Buffalo,84.0
2025-08-06 04:00:00,Carolina,
2025-08-06 04:00:00,Chicago,37.66666666666666
2025-08-06 04:00:00,Cincinnati,56.00000000000001
2025-08-06 04:00:00,Cleveland,
2025-08-06 04:00:00,Dallas,34.0
2025-08-06 04:00:00,Denver,51.0
2025-08-06 04:00:00,Detroit,66.0
2025-08-06 04:00:00,Green Bay,55.00000000000001
2025-08-06 04:00:00,Houston,56.99999999999999
2025-08-06 04:00:00,Indianapolis,32.0
2025-08-06 04:00:00,Jacksonville,42.75
2025-08-06 04:00:00,Kansas City,80.0
2025-08-06 04:00:00,Las Vegas,25.666666666666668
2025-08-06 04:00:00,Los Angeles C,54.73333333333334
2025-08-06 04:00:00,Los Angeles R,59.0
2025-08-06 04:00:00,Miami,34.166666666666664
2025-08-06 04:00:00,Minnesota,52.0
2025-08-06 04:00:00,New England,37.71428571428572
2025-08-06 04:00:00,New Orleans,
2025-08-06 04:00:00,New York G,13.0
2025-08-06 04:00:00,New York J,18.0
2025-08-06 04:00:00,Philadelphia,76.5
2025-08-06 04:00:00,Pittsburgh,42.16666666666666
2025-08-06 04:00:00,San Francisco,67.0
2025-08-06 04:00:00,Seattle,36.0
2025-08-06 04:00:00,Tampa Bay,56.14285714285714
2025-08-06 04:00:00,Tennessee,18.666666666666668
2025-08-06 04:00:00,Washington,58.66666666666666
2025-08-07 04:00:00,Arizona,42.42857142857143
2025-08-07 04:00:00,Atlanta,
2025-08-07 04:00:00,Baltimore,85.0
2025-08-07 04:00:00,Buffalo,84.0
2025-08-07 04:00:00,Carolina,44.0
2025-08-07 04:00:00,Chicago,37.5
2025-08-07 04:00:00,Cincinnati,56.00000000000001
2025-08-07 04:00:00,Cleveland,
2025-08-07 04:00:00,Dallas,34.0
2025-08-07 04:00:00,Denver,54.0
2025-08-07 04:00:00,Detroit,64.5
2025-08-07 04:00:00,Green Bay,55.00000000000001
2025-08-07 04:00:00,Houston,56.5
2025-08-07 04:00:00,Indianapolis,32.0
2025-08-07 04:00:00,Jacksonville,46.5
2025-08-07 04:00:00,Kansas City,83.0
2025-08-07 04:00:00,Las Vegas,25.33333333333333
2025-08-07 04:00:00,Los Angeles C,54.46666666666668
2025-08-07 04:00:00,Los Angeles R,56.0
2025-08-07 04:00:00,Miami,34.333333333333336
2025-08-07 04:00:00,Minnesota,51.625
2025-08-07 04:00:00,New England,38.142857142857146
2025-08-07 04:00:00,New Orleans,
2025-08-07 04:00:00,New York G,13.0
2025-08-07 04:00:00,New York J,17.5
2025-08-07 04:00:00,Philadelphia,76.0
2025-08-07 04:00:00,Pittsburgh,42.333333333333336
2025-08-07 04:00:00,San Francisco,67.0
2025-08-07 04:00:00,Seattle,36.0
2025-08-07 04:00:00,Tampa Bay,55.85714285714286
2025-08-07 04:00:00,Tennessee,18.33333333333333
2025-08-07 04:00:00,Washington,59.33333333333333
2025-08-08 04:00:00,Arizona,42.57142857142857
2025-08-08 04:00:00,Atlanta,
2025-08-08 04:00:00,Baltimore,84.0
2025-08-08 04:00:00,Buffalo,84.0
2025-08-08 04:00:00,Carolina,37.0
2025-08-08 04:00:00,Chicago,37.333333333333336
2025-08-08 04:00:00,Cincinnati,56.00000000000001
2025-08-08 04:00:00,Cleveland,
2025-08-08 04:00:00,Dallas,34.0
2025-08-08 04:00:00,Denver,54.0
2025-08-08 04:00:00,Detroit,63.0
2025-08-08 04:00:00,Green Bay,55.00000000000001
2025-08-08 04:00:00,Houston,56.0
2025-08-08 04:00:00,Indianapolis,32.0
2025-08-08 04:00:00,Jacksonville,50.25
2025-08-08 04:00:00,Kansas City,86.0
2025-08-08 04:00:00,Las Vegas,25.0
2025-08-08 04:00:00,Los Angeles C,54.2
2025-08-08 04:00:00,Los Angeles R,53.0
2025-08-08 04:00:00,Miami,34.5
2025-08-08 04:00:00,Minnesota,51.25
2025-08-08 04:00:00,New England,38.57142857142857
2025-08-08 04:00:00,New Orleans,
2025-08-08 04:00:00,New York G,13.0
2025-08-08 04:00:00,New York J,17.0
2025-08-08 04:00:00,Philadelphia,76.0
2025-08-08 04:00:00,Pittsburgh,42.5
2025-08-08 04:00:00,San Francisco,65.33333333333333
2025-08-08 04:00:00,Seattle,36.0
2025-08-08 04:00:00,Tampa Bay,55.57142857142858
2025-08-08 04:00:00,Tennessee,18.0
2025-08-08 04:00:00,Washington,60.0
2025-08-09 04:00:00,Arizona,42.71428571428572
2025-08-09 04:00:00,Atlanta,42.0
2025-08-09 04:00:00,Baltimore,83.0
2025-08-09 04:00:00,Buffalo,84.0
2025-08-09 04:00:00,Carolina,30.0
2025-08-09 04:00:00,Chicago,37.16666666666666
2025-08-09 04:00:00,Cincinnati,56.00000000000001
2025-08-09 04:00:00,Cleveland,
2025-08-09 04:00:00,Dallas,34.0
2025-08-09 04:00:00,Denver,54.0
2025-08-09 04:00:00,Detroit,61.5
2025-08-09 04:00:00,Green Bay,55.00000000000001
2025-08-09 04:00:00,Houston,55.5
2025-08-09 04:00:00,Indianapolis,32.0
2025-08-09 04:00:00,Jacksonville,54.0
2025-08-09 04:00:00,Kansas City,89.0
2025-08-09 04:00:00,Las Vegas,24.0
2025-08-09 04:00:00,Los Angeles C,53.93333333333334
2025-08-09 04:00:00,Los Angeles R,53.5
2025-08-09 04:00:00,Miami,34.666666666666664
2025-08-09 04:00:00,Minnesota,50.875
2025-08-09 04:00:00,New England,39.0
2025-08-09 04:00:00,New Orleans,
2025-08-09 04:00:00,New York G,13.0
2025-08-09 04:00:00,New York J,16.5
2025-08-09 04:00:00,Philadelphia,81.0
2025-08-09 04:00:00,Pittsburgh,42.66666666666666
2025-08-09 04:00:00,San Francisco,63.66666666666666
2025-08-09 04:00:00,Seattle,36.0
2025-08-09 04:00:00,Tampa Bay,55.28571428571429
2025-08-09 04:00:00,Tennessee,17.666666666666668
2025-08-09 04:00:00,Washington,54.0
2025-08-10 04:00:00,Arizona,42.85714285714285
2025-08-10 04:00:00,Atlanta,42.5
2025-08-10 04:00:00,Baltimore,82.0
2025-08-10 04:00:00,Buffalo,83.0
2025-08-10 04:00:00,Carolina,28.6
2025-08-10 04:00:00,Chicago,37.0
2025-08-10 04:00:00,Cincinnati,55.00000000000001
2025-08-10 04:00:00,Cleveland,11.0
2025-08-10 04:00:00,Dallas,34.0
2025-08-10 04:00:00,Denver,54.0
2025-08-10 04:00:00,Detroit,60.0
2025-08-10 04:00:00,Green Bay,55.00000000000001
2025-08-10 04:00:00,Houston,55.00000000000001
2025-08-10 04:00:00,Indianapolis,31.8
2025-08-10 04:00:00,Jacksonville,39.0
2025-08-10 04:00:00,Kansas City,76.0
2025-08-10 04:00:00,Las Vegas,23.0
2025-08-10 04:00:00,Los Angeles C,53.66666666666667
2025-08-10 04:00:00,Los Angeles R,54.0
2025-08-10 04:00:00,Miami,34.833333333333336
2025-08-10 04:00:00,Minnesota,50.5
2025-08-10 04:00:00,New England,38.4
2025-08-10 04:00:00,New Orleans,
2025-08-10 04:00:00,New York G,13.0
2025-08-10 04:00:00,New York J,16.0
2025-08-10 04:00:00,Philadelphia,66.0
2025-08-10 04:00:00,Pittsburgh,42.833333333333336
2025-08-10 04:00:00,San Francisco,62.0
2025-08-10 04:00:00,Seattle,35.0
2025-08-10 04:00:00,Tampa Bay,55.00000000000001
2025-08-10 04:00:00,Tennessee,17.333333333333332
2025-08-10 04:00:00,Washington,54.0
2025-08-11 04:00:00,Arizona,43.0
2025-08-11 04:00:00,Atlanta,43.0
2025-08-11 04:00:00,Baltimore,79.0
2025-08-11 04:00:00,Buffalo,83.0
2025-08-11 04:00:00,Carolina,27.2
2025-08-11 04:00:00,Chicago,37.0
2025-08-11 04:00:00,Cincinnati,54.75000000000001
2025-08-11 04:00:00,Cleveland,10.0
2025-08-11 04:00:00,Dallas,35.0
2025-08-11 04:00:00,Denver,54.0
2025-08-11 04:00:00,Detroit,62.0
2025-08-11 04:00:00,Green Bay,55.5
2025-08-11 04:00:00,Houston,55.00000000000001
2025-08-11 04:00:00,Indianapolis,31.6
2025-08-11 04:00:00,Jacksonville,40.0
2025-08-11 04:00:00,Kansas City,75.0
2025-08-11 04:00:00,Las Vegas,24.0
2025-08-11 04:00:00,Los Angeles C,53.400000000000006
2025-08-11 04:00:00,Los Angeles R,56.0
2025-08-11 04:00:00,Miami,35.0
2025-08-11 04:00:00,Minnesota,50.125
2025-08-11 04:00:00,New England,37.8
2025-08-11 04:00:00,New Orleans,
2025-08-11 04:00:00,New York G,13.0
2025-08-11 04:00:00,New York J,15.500000000000002
2025-08-11 04:00:00,Philadelphia,79.0
2025-08-11 04:00:00,Pittsburgh,43.0
2025-08-11 04:00:00,San Francisco,63.5
2025-08-11 04:00:00,Seattle,35.5
2025-08-11 04:00:00,Tampa Bay,57.5
2025-08-11 04:00:00,Tennessee,17.0
2025-08-11 04:00:00,Washington,54.0
2025-08-12 04:00:00,Arizona,42.0
2025-08-12 04:00:00,Atlanta,43.5
2025-08-12 04:00:00,Baltimore,76.0
2025-08-12 04:00:00,Buffalo,83.0
2025-08-12 04:00:00,Carolina,25.8
2025-08-12 04:00:00,Chicago,37.0
2025-08-12 04:00:00,Cincinnati,54.5
2025-08-12 04:00:00,Cleveland,9.0
2025-08-12 04:00:00,Dallas,37.0
2025-08-12 04:00:00,Denver,54.0
2025-08-12 04:00:00,Detroit,62.0
2025-08-12 04:00:00,Green Bay,56.0
2025-08-12 04:00:00,Houston,55.00000000000001
2025-08-12 04:00:00,Indianapolis,31.4
2025-08-12 04:00:00,Jacksonville,41.0
2025-08-12 04:00:00,Kansas City,76.0
2025-08-12 04:00:00,Las Vegas,25.0
2025-08-12 04:00:00,Los Angeles C,53.13333333333334
2025-08-12 04:00:00,Los Angeles R,57.99999999999999
2025-08-12 04:00:00,Miami,34.333333333333336
2025-08-12 04:00:00,Minnesota,49.75
2025-08-12 04:00:00,New England,37.2
2025-08-12 04:00:00,New Orleans,10.0
2025-08-12 04:00:00,New York G,12.0
2025-08-12 04:00:00,New York J,15.000000000000002
2025-08-12 04:00:00,Philadelphia,79.0
2025-08-12 04:00:00,Pittsburgh,42.5
2025-08-12 04:00:00,San Francisco,65.0
2025-08-12 04:00:00,Seattle,36.0
2025-08-12 04:00:00,Tampa Bay,60.0
2025-08-12 04:00:00,Tennessee,16.666666666666668
2025-08-12 04:00:00,Washington,54.0
2025-08-13 04:00:00,Arizona,41.0
2025-08-13 04:00:00,Atlanta,44.0
2025-08-13 04:00:00,Baltimore,73.0
2025-08-13 04:00:00,Buffalo,83.0
2025-08-13 04:00:00,Carolina,24.4
2025-08-13 04:00:00,Chicago,37.0
2025-08-13 04:00:00,Cincinnati,54.25
2025-08-13 04:00:00,Cleveland,8.0
2025-08-13 04:00:00,Dallas,34.0
2025-08-13 04:00:00,Denver,53.0
2025-08-13 04:00:00,Detroit,63.5
2025-08-13 04:00:00,Green Bay,56.5
2025-08-13 04:00:00,Houston,55.00000000000001
2025-08-13 04:00:00,Indianapolis,31.2
2025-08-13 04:00:00,Jacksonville,42.0
2025-08-13 04:00:00,Kansas City,77.0
2025-08-13 04:00:00,Las Vegas,26.0
2025-08-13 04:00:00,Los Angeles C,52.86666666666667
2025-08-13 04:00:00,Los Angeles R,57.99999999999999
2025-08-13 04:00:00,Miami,33.666666666666664
2025-08-13 04:00:00,Minnesota,49.375
2025-08-13 04:00:00,New England,36.6
2025-08-13 04:00:00,New Orleans,9.5
2025-08-13 04:00:00,New York G,11.0
2025-08-13 04:00:00,New York J,14.500000000000002
2025-08-13 04:00:00,Philadelphia,79.0
2025-08-13 04:00:00,Pittsburgh,42.0
2025-08-13 04:00:00,San Francisco,64.0
2025-08-13 04:00:00,Seattle,36.0
2025-08-13 04:00:00,Tampa Bay,60.0
2025-08-13 04:00:00,Tennessee,16.333333333333332
2025-08-13 04:00:00,Washington,54.0
2025-08-14 04:00:00,Arizona,40.0
2025-08-14 04:00:00,Atlanta,44.0
2025-08-14 04:00:00,Baltimore,70.0
2025-08-14 04:00:00,Buffalo,83.0
2025-08-14 04:00:00,Carolina,23.0
2025-08-14 04:00:00,Chicago,37.0
2025-08-14 04:00:00,Cincinnati,54.0
2025-08-14 04:00:00,Cleveland,7.0
2025-08-14 04:00:00,Dallas,31.0
2025-08-14 04:00:00,Denver,53.0
2025-08-14 04:00:00,Detroit,65.0
2025-08-14 04:00:00,Green Bay,56.99999999999999
2025-08-14 04:00:00,Houston,56.00000000000001
2025-08-14 04:00:00,Indianapolis,31.0
2025-08-14 04:00:00,Jacksonville,43.0
2025-08-14 04:00:00,Kansas City,78.0
2025-08-14 04:00:00,Las Vegas,26.0
2025-08-14 04:00:00,Los Angeles C,52.6
2025-08-14 04:00:00,Los Angeles R,57.99999999999999
2025-08-14 04:00:00,Miami,33.0
2025-08-14 04:00:00,Minnesota,49.0
2025-08-14 04:00:00,New England,36.0
2025-08-14 04:00:00,New Orleans,9.0
2025-08-14 04:00:00,New York G,10.0
2025-08-14 04:00:00,New York J,14.000000000000002
2025-08-14 04:00:00,Philadelphia,79.0
2025-08-14 04:00:00,Pittsburgh,40.0
2025-08-14 04:00:00,San Francisco,64.0
2025-08-14 04:00:00,Seattle,36.0
2025-08-14 04:00:00,Tampa Bay,60.0
2025-08-14 04:00:00,Tennessee,16.0
2025-08-14 04:00:00,Washington,54.0
2025-08-15 04:00:00,Arizona,40.0
2025-08-15 04:00:00,Atlanta,38.0
2025-08-15 04:00:00,Baltimore,77.0
2025-08-15 04:00:00,Buffalo,83.33333333333333
2025-08-15 04:00:00,Carolina,29.0
2025-08-15 04:00:00,Chicago,33.0
2025-08-15 04:00:00,Cincinnati,56.0
2025-08-15 04:00:00,Cleveland,6.0
2025-08-15 04:00:00,Dallas,35.0
2025-08-15 04:00:00,Denver,52.0
2025-08-15 04:00:00,Detroit,65.0
2025-08-15 04:00:00,Green Bay,55.66666666666666
2025-08-15 04:00:00,Houston,56.00000000000001
2025-08-15 04:00:00,Indianapolis,30.8
2025-08-15 04:00:00,Jacksonville,41.833333333333336
2025-08-15 04:00:00,Kansas City,75.0
2025-08-15 04:00:00,Las Vegas,29.0
2025-08-15 04:00:00,Los Angeles C,52.333333333333336
2025-08-15 04:00:00,Los Angeles R,57.99999999999999
2025-08-15 04:00:00,Miami,32.833333333333336
2025-08-15 04:00:00,Minnesota,35.0
2025-08-15 04:00:00,New England,36.25
2025-08-15 04:00:00,New Orleans,8.0
2025-08-15 04:00:00,New York G,9.0
2025-08-15 04:00:00,New York J,14.000000000000002
2025-08-15 04:00:00,Philadelphia,79.0
2025-08-15 04:00:00,Pittsburgh,42.0
2025-08-15 04:00:00,San Francisco,64.0
2025-08-15 04:00:00,Seattle,35.833333333333336
2025-08-15 04:00:00,Tampa Bay,60.0
2025-08-15 04:00:00,Tennessee,21.0
2025-08-15 04:00:00,Washington,54.0
2025-08-16 04:00:00,Arizona,42.0
2025-08-16 04:00:00,Atlanta,38.0
2025-08-16 04:00:00,Baltimore,84.0
2025-08-16 04:00:00,Buffalo,83.66666666666667
2025-08-16 04:00:00,Carolina,29.0
2025-08-16 04:00:00,Chicago,37.0
2025-08-16 04:00:00,Cincinnati,57.99999999999999
2025-08-16 04:00:00,Cleveland,7.000000000000001
2025-08-16 04:00:00,Dallas,35.666666666666664
2025-08-16 04:00:00,Denver,51.0
2025-08-16 04:00:00,Detroit,66.0
2025-08-16 04:00:00,Green Bay,54.33333333333333
2025-08-16 04:00:00,Houston,56.00000000000001
2025-08-16 04:00:00,Indianapolis,30.6
2025-08-16 04:00:00,Jacksonville,40.66666666666666
2025-08-16 04:00:00,Kansas City,80.0
2025-08-16 04:00:00,Las Vegas,32.0
2025-08-16 04:00:00,Los Angeles C,52.06666666666667
2025-08-16 04:00:00,Los Angeles R,58.5
2025-08-16 04:00:00,Miami,32.666666666666664
2025-08-16 04:00:00,Minnesota,42.0
2025-08-16 04:00:00,New England,36.5
2025-08-16 04:00:00,New Orleans,8.0
2025-08-16 04:00:00,New York G,10.5
2025-08-16 04:00:00,New York J,14.000000000000002
2025-08-16 04:00:00,Philadelphia,79.0
2025-08-16 04:00:00,Pittsburgh,44.0
2025-08-16 04:00:00,San Francisco,61.0
2025-08-16 04:00:00,Seattle,35.666666666666664
2025-08-16 04:00:00,Tampa Bay,53.5
2025-08-16 04:00:00,Tennessee,20.88888888888889
2025-08-16 04:00:00,Washington,53.5
2025-08-17 04:00:00,Arizona,41.0
2025-08-17 04:00:00,Atlanta,38.0
2025-08-17 04:00:00,Baltimore,73.0
2025-08-17 04:00:00,Buffalo,84.0
2025-08-17 04:00:00,Carolina,27.0
2025-08-17 04:00:00,Chicago,37.0
2025-08-17 04:00:00,Cincinnati,57.6
2025-08-17 04:00:00,Cleveland,9.0
2025-08-17 04:00:00,Dallas,36.333333333333336
2025-08-17 04:00:00,Denver,50.0
2025-08-17 04:00:00,Detroit,61.0
2025-08-17 04:00:00,Green Bay,53.0
2025-08-17 04:00:00,Houston,56.00000000000001
2025-08-17 04:00:00,Indianapolis,30.4
2025-08-17 04:00:00,Jacksonville,39.5
2025-08-17 04:00:00,Kansas City,77.5
2025-08-17 04:00:00,Las Vegas,35.0
2025-08-17 04:00:00,Los Angeles C,51.8
2025-08-17 04:00:00,Los Angeles R,59.0
2025-08-17 04:00:00,Miami,32.5
2025-08-17 04:00:00,Minnesota,49.0
2025-08-17 04:00:00,New England,36.75
2025-08-17 04:00:00,New Orleans,8.0
2025-08-17 04:00:00,New York G,12.0
2025-08-17 04:00:00,New York J,14.000000000000002
2025-08-17 04:00:00,Philadelphia,79.0
2025-08-17 04:00:00,Pittsburgh,44.0
2025-08-17 04:00:00,San Francisco,64.0
2025-08-17 04:00:00,Seattle,35.5
2025-08-17 04:00:00,Tampa Bay,47.0
2025-08-17 04:00:00,Tennessee,20.77777777777778
2025-08-17 04:00:00,Washington,53.0
2025-08-18 04:00:00,Arizona,40.0
2025-08-18 04:00:00,Atlanta,39.0
2025-08-18 04:00:00,Baltimore,62.0
2025-08-18 04:00:00,Buffalo,83.0
2025-08-18 04:00:00,Carolina,25.0
2025-08-18 04:00:00,Chicago,37.0
2025-08-18 04:00:00,Cincinnati,57.2
2025-08-18 04:00:00,Cleveland,11.0
2025-08-18 04:00:00,Dallas,37.0
2025-08-18 04:00:00,Denver,53.0
2025-08-18 04:00:00,Detroit,60.0
2025-08-18 04:00:00,Green Bay,53.0
2025-08-18 04:00:00,Houston,54.0
2025-08-18 04:00:00,Indianapolis,30.2
2025-08-18 04:00:00,Jacksonville,38.333333333333336
2025-08-18 04:00:00,Kansas City,75.0
2025-08-18 04:00:00,Las Vegas,31.0
2025-08-18 04:00:00,Los Angeles C,51.53333333333333
2025-08-18 04:00:00,Los Angeles R,53.0
2025-08-18 04:00:00,Miami,32.333333333333336
2025-08-18 04:00:00,Minnesota,36.0
2025-08-18 04:00:00,New England,37.0
2025-08-18 04:00:00,New Orleans,8.0
2025-08-18 04:00:00,New York G,12.0
2025-08-18 04:00:00,New York J,14.000000000000002
2025-08-18 04:00:00,Philadelphia,79.0
2025-08-18 04:00:00,Pittsburgh,43.66666666666666
2025-08-18 04:00:00,San Francisco,64.0
2025-08-18 04:00:00,Seattle,35.333333333333336
2025-08-18 04:00:00,Tampa Bay,40.5
2025-08-18 04:00:00,Tennessee,20.666666666666668
2025-08-18 04:00:00,Washington,53.0
2025-08-19 04:00:00,Arizona,39.0
2025-08-19 04:00:00,Atlanta,40.0
2025-08-19 04:00:00,Baltimore,78.0
2025-08-19 04:00:00,Buffalo,83.5
2025-08-19 04:00:00,Carolina,23.0
2025-08-19 04:00:00,Chicago,36.0
2025-08-19 04:00:00,Cincinnati,56.8
2025-08-19 04:00:00,Cleveland,10.75
2025-08-19 04:00:00,Dallas,36.2
2025-08-19 04:00:00,Denver,51.0
2025-08-19 04:00:00,Detroit,61.0
2025-08-19 04:00:00,Green Bay,53.0
2025-08-19 04:00:00,Houston,55.00000000000001
2025-08-19 04:00:00,Indianapolis,30.0
2025-08-19 04:00:00,Jacksonville,37.16666666666666
2025-08-19 04:00:00,Kansas City,76.0
2025-08-19 04:00:00,Las Vegas,27.0
2025-08-19 04:00:00,Los Angeles C,51.266666666666666
2025-08-19 04:00:00,Los Angeles R,56.00000000000001
2025-08-19 04:00:00,Miami,32.166666666666664
2025-08-19 04:00:00,Minnesota,37.0
2025-08-19 04:00:00,New England,38.0
2025-08-19 04:00:00,New Orleans,8.0
2025-08-19 04:00:00,New York G,12.0
2025-08-19 04:00:00,New York J,14.000000000000002
